date,profit,exit_reason,raw_profit,candidate_id,pair,template,side,regime,hold,tp,sl,candidate_key
2024-11-15 22:39:00+00:00,0.008728606113676193,fixed_hold,0.06982884890940955,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2024-11-18 03:27:00+00:00,0.005827661364331619,fixed_hold,0.04662129091465295,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2024-11-18 03:27:00+00:00,0.005827661364331619,fixed_hold,0.04662129091465295,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-11-18 16:47:00+00:00,0.002845648232094253,fixed_hold,0.022765185856754026,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2024-11-18 16:47:00+00:00,0.002845648232094253,fixed_hold,0.022765185856754026,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-11-20 00:15:00+00:00,-0.00540994209979606,fixed_hold,-0.04327953679836848,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-11-20 00:15:00+00:00,-0.00540994209979606,fixed_hold,-0.04327953679836848,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2024-11-21 20:38:00+00:00,0.0011796198267565593,fixed_hold,0.009436958614052474,1m:XTZ:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:83a75a970f,XTZ,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"XTZ|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2024-11-25 00:02:00+00:00,0.0015660604732690296,fixed_hold,0.012528483786152237,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-11-25 00:02:00+00:00,0.0015660604732690296,fixed_hold,0.012528483786152237,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2024-11-25 00:04:00+00:00,0.0003149482372692003,fixed_hold,0.0025195858981536022,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2024-11-26 12:11:00+00:00,0.007700769507995379,fixed_hold,0.06160615606396303,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2024-11-30 04:29:00+00:00,0.0006903147736155724,fixed_hold,0.005522518188924579,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-12-01 04:06:00+00:00,0.002169293204747139,fixed_hold,0.017354345637977112,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2024-12-15 15:14:00+00:00,0.0018950848870698954,fixed_hold,0.015160679096559163,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2024-12-22 16:19:00+00:00,-0.0028733433259704034,fixed_hold,-0.022986746607763228,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2024-12-25 20:43:00+00:00,-0.0018087988300666959,fixed_hold,-0.014470390640533567,1m:APT:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:ac7190ca1d,APT,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"APT|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2025-01-06 21:13:00+00:00,-0.0030911816302392476,fixed_hold,-0.02472945304191398,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-09 00:14:00+00:00,-0.000625,fixed_hold,-0.005,1m:XTZ:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:83a75a970f,XTZ,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"XTZ|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-14 17:14:00+00:00,1.016260162613246e-05,fixed_hold,8.130081300905968e-05,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-21 07:52:00+00:00,0.0035771276595745337,fixed_hold,0.02861702127659627,1m:SOL:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:936b55a31d,SOL,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"SOL|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-23 03:18:00+00:00,-0.00046684333352066344,fixed_hold,-0.0037347466681653075,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-24 15:44:00+00:00,0.004247499228706362,fixed_hold,0.0339799938296509,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-01-28 01:54:00+00:00,0.0004419362084456124,fixed_hold,0.0035354896675648994,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-02 15:05:00+00:00,0.003458001589454127,fixed_hold,0.027664012715633016,1m:APT:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:ac7190ca1d,APT,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"APT|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2025-02-06 01:02:00+00:00,0.007406542056074759,fixed_hold,0.05925233644859807,1m:XTZ:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:83a75a970f,XTZ,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"XTZ|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-06 13:32:00+00:00,0.0022980238442076727,fixed_hold,0.01838419075366138,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-09 05:01:00+00:00,-0.0020782663487160092,fixed_hold,-0.016626130789728074,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-12 00:40:00+00:00,0.001911525974025927,fixed_hold,0.015292207792207416,1m:SOL:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:936b55a31d,SOL,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"SOL|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-12 00:40:00+00:00,0.0018432825689884001,fixed_hold,0.014746260551907201,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6e952fa187,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2025-02-12 00:40:00+00:00,0.0018432825689884001,fixed_hold,0.014746260551907201,1m:ETC:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:6fdc05fdf4,ETC,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"ETC|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
2025-02-14 08:28:00+00:00,0.000990894784172539,fixed_hold,0.007927158273380312,1m:DOGE:vwap_stretch_reversion:short:market_chop:h12:tp0.0:sl0.0:93608b84d5,DOGE,vwap_stretch_reversion,short,market_chop,12,0.0,0.0,"DOGE|vwap_stretch_reversion|short|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-23 18:51:00+00:00,0.0011651567972765374,fixed_hold,0.0093212543782123,1m:APT:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:ac7190ca1d,APT,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"APT|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
2025-02-24 08:01:00+00:00,-0.00336202177548657,fixed_hold,-0.02689617420389256,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-02-25 12:49:00+00:00,0.001988554434030274,fixed_hold,0.015908435472242192,1m:SOL:vwap_stretch_reversion:long:market_chop:h12:tp0.0:sl0.0:936b55a31d,SOL,vwap_stretch_reversion,long,market_chop,12,0.0,0.0,"SOL|vwap_stretch_reversion|long|market_chop|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-03-07 10:34:00+00:00,0.0009459668995234072,fixed_hold,0.007567735196187257,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-03-12 19:36:00+00:00,0.0008446660918639415,fixed_hold,0.006757328734911532,1m:APT:vwap_stretch_reversion:long:market_aligned:h12:tp0.0:sl0.0:5bffc84553,APT,vwap_stretch_reversion,long,market_aligned,12,0.0,0.0,"APT|vwap_stretch_reversion|long|market_aligned|12|0.0|0.0|atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
2025-03-26 21:36:00+00:00,0.002648651597884286,fixed_hold,0.02118921278307429,1m:APT:vwap_stretch_reversion:long:market_chop:h8:tp0.0:sl0.0:ac7190ca1d,APT,vwap_stretch_reversion,long,market_chop,8,0.0,0.0,"APT|vwap_stretch_reversion|long|market_chop|8|0.0|0.0|atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
