window,open_dt,profit_abs,profit_ratio,roc_12,roc_24,roc_48,ema_20_slope,ema_50_slope,dist_ema50,vwap_96_dist,vwap_96_z,atr_pct,bb_width,rsi,rsi_fast,mfi,cci,stoch_k,btc_roc_12,btc_roc_24,btc_roc_48,btc_ema_20_slope,btc_ema_50_slope,btc_atr_pct,btc_bb_width,btc_rsi
2024,2024-05-30 10:31:00,-252.42843325,-0.05051099995615548,0.00424628450106157,0.015021459227467782,0.00424628450106157,0.0033554726885698383,-0.0002867033298722399,0.003776305172735084,0.0024604831011745265,0.5531827618504938,0.0033973880599779223,0.006893089164027056,62.945174682110746,81.34816870657707,69.44697482430216,62.8657854935197,75.0,0.0013507023208729763,0.0038682169164487856,-0.002182361161628954,0.00030429703059109414,-0.0014722843627449356,0.0014340470392592449,0.0030313149170338514,54.63427521733083
2024,2024-05-31 10:11:00,-61.6874013,-0.012343671835917959,0.005235602094240788,0.0031347962382444194,0.004184100418409997,-0.0005830645741838891,-0.0006158815470325152,0.004288372796692919,0.0033818038136235185,1.5412405570998893,0.003050245623187269,0.010069005899904558,64.12873053248559,86.8573925689263,65.81022916938103,222.22222222222067,78.57142857142857,0.0003844189991020208,-0.0015873620210455908,-0.004225189607756974,-0.0021171232643283355,-0.0025325069045756265,0.0013621972571607002,0.007065177749973048,54.1553528721189
2024,2024-06-08 01:41:00,2.8164175,0.0005635657053155997,0.006888633754305484,0.003432494279176135,0.005733944954128489,0.0024858323994367826,-0.001982821823980796,0.004377018346120254,0.02737558713600019,1.3389382435595498,0.002511418232480753,0.01173962332576829,69.18889745419995,90.58934184270383,78.13966592971451,172.49070631969659,80.0,-0.0004922145191769145,0.0011200807265387969,0.0020257606341611556,0.00011587699148019048,-0.00016754232034399408,0.0008720892955888351,0.0027024963959709097,54.02370798894284
2024,2024-07-04 15:56:00,35.815896,0.007166763297966975,0.008450704225352101,0.007032348804500765,-0.009681881051175623,0.002472187784755331,-0.008807060698060698,0.004146793333141829,-0.005593921579704175,1.7085930608343871,0.004370730047689657,0.016618439287738117,64.86855636934321,91.96164909476742,74.71986503552597,222.2222222222206,84.61538461538461,0.011970187719848147,0.012058306194597801,0.0067110141010984226,0.004660944198231931,-0.0001595827454222709,0.003599720140563985,0.018143256993150777,69.99187605512931
2024,2024-07-06 14:56:00,-594.057282,-0.1188709108652687,0.008264462809917328,0.013850415512465464,0.0,0.0010616151594193823,-0.001997602986340219,0.0077726357802900825,0.004118250418544855,0.2396310737932977,0.003791814449755879,0.013248961989379098,69.66082713598239,95.27230838591134,77.10143733051714,276.9281368195989,76.92307692307692,-0.000522404674294763,0.00630994447248856,0.004793618847381387,0.0010806368889020312,0.0023270729627338227,0.002244524410240129,0.008279623820429908,60.14638022743712
2024,2024-07-12 00:31:00,-73.1473416,-0.014636800471949122,0.006693440428380271,0.005347593582887722,-0.005291005291005346,0.0013220742793196294,-0.004951646071949867,0.0020194727889382147,-0.0035928336805922667,0.14623303908978236,0.0031510981962358385,0.009334117123246338,61.784210595617836,88.57578221542994,72.6923167697003,175.7930178982798,88.88888888888889,0.0031231124285560075,2.0883984246378162e-05,0.001656018756591493,-6.15975475387609e-05,-0.0020087027425214066,0.0023587687332239796,0.00357174721219802,57.494503930394295
2024,2024-07-23 18:26:00,-99.1951594,-0.019848974619235737,0.009333333333333416,-0.0013192612137202797,-0.013037809647979182,0.00037399799988269145,-0.011087128358523657,0.0007712519852089983,-0.004177184734401762,-0.11888388026586431,0.00494469218569976,0.01903753063988152,60.23070870513727,90.54649618108202,88.47258367347072,79.26737727068094,83.33333333333333,-0.0018397662058418085,-0.010507434009561778,-0.013758413862544616,-0.0033046639214973084,-0.0065983850158256585,0.0028791280047772857,0.004513101638452901,43.64562301921097
2024,2024-08-02 20:11:00,66.37391985,0.01328146087432205,0.00870827285921627,0.0,0.0014409221902016434,-0.001185220158760103,-0.005913732693954232,0.00260189044431991,-0.004952279403875437,0.3491664945802746,0.004000385361413515,0.011859958370440774,59.922757762625935,86.03956262792948,84.19694461246348,105.31160821136108,83.33333333333317,0.004972584579404193,-0.000284067014423961,-0.004528933978066418,-0.0024429800350065367,-0.006428797721277468,0.0032539578449211647,0.009563713068702899,53.713178927200936
2024,2024-08-05 13:41:00,-1580.569869,-0.3162725210092048,0.02123893805309729,0.02669039145907459,-0.02037351443123936,-0.00391707305858946,-0.014450310425709212,0.014826045590974113,0.011826622248845453,1.3397889292012064,0.013627923118003718,0.04613927232003449,62.245794563151925,84.5771334089055,65.65735488576729,191.6391639163911,82.35294117647054,0.008736992900209462,0.009320915946366304,-0.025103456669912316,-0.006901510429648816,-0.016016080609386085,0.01426913127621902,0.04059985628940782,56.678417393298815
2024,2024-08-07 00:41:00,-297.91572525,-0.05961313990328497,0.010920436817472678,0.0046511627906977715,0.003095975232198178,-0.00045178262987433104,-0.0023631724358319506,0.005027086793038205,0.002521333046493046,-0.19823225019269733,0.004384233240506867,0.012485774384776507,62.05252241089051,84.85223132747392,72.60167272319657,144.81305950500143,90.0,0.004063391045523224,0.0008767459183200987,-0.007822133032790002,-0.0026968991778906215,-0.004790562330915016,0.003879576886200014,0.010911080112240255,53.68627165013694
2024,2024-08-13 21:41:00,183.58969035,0.03673639145153973,0.005847953216374213,0.0014556040756912303,-0.00434153400868309,-5.2396163830237263e-05,0.0003004882942068132,0.0037560517285191164,0.006959828652019384,-0.8143330937753382,0.002610586478603586,0.00651469314258577,61.347740891485,92.6935871253882,70.42319346477919,173.7342585453623,83.33333333333303,0.005967154248296858,0.005298596440886705,-0.00692998660919375,0.00039800556383173813,0.001912538452043977,0.002594033051866622,0.00830921151113147,59.51049217792982
2024,2024-08-15 22:36:00,-51.11958835,-0.010229064765664325,0.011006289308176154,0.012598425196850505,0.012598425196850505,0.0035806360286516625,-0.004596943492537031,0.0052364269705751365,-0.002147680126337037,1.0210947765840575,0.0038295265277262336,0.013419087319238757,66.86549671818834,90.60598594243814,82.57554739519851,171.09891656113547,88.88888888888889,0.010863160995728371,0.014063918265678765,-0.0002878760814862824,0.006983753329857345,-0.006702019822595329,0.0034122080495020634,0.024008101718274312,64.10222879979672
2024,2024-08-30 18:31:00,70.135065,0.014034044049051553,0.012139605462822445,0.02300613496932513,-0.008915304606240682,0.004743144406581079,-0.004010184625336977,0.008752202283655697,-0.0034558438077761933,0.6626407880739356,0.004363744147618521,0.015309312956038929,69.33866464199822,95.49055745640528,77.13705488060566,142.8091397849461,84.61538461538461,0.006018237601592924,0.013781165224131309,-0.007143929515477931,0.003677701756616303,-0.0018201863506931426,0.002747896647747771,0.010028905965598287,65.57587417346966
2024,2024-09-02 00:36:00,11.511788,0.002303513961705262,0.007936507936507908,0.01437699680511173,-0.017027863777089758,0.0008489605903485575,-0.009779351099422628,0.0018857343353935185,-0.0007375270741282192,0.34268135515807807,0.0050616245273860175,0.015133309386878221,58.913773872516664,80.75528052018657,92.12445081257707,116.1769672407974,81.81818181818181,0.002022651607406889,0.003853725966573185,-0.017043988289841883,-0.00237906215939776,-0.008268571356336074,0.003103444141289713,0.004479509733427912,50.24131806276605
2024,2024-09-05 13:41:00,266.76723315,0.053380193281354044,0.006420545746388395,0.0015974440894568342,0.0015974440894568342,0.00027484459164583974,-0.0022840780841812958,0.00313390046896056,0.0013966635037518937,2.3653198653029537,0.0034049965213674357,0.006893936625789147,60.12725176309297,80.05895673407349,80.45126408201897,192.48445525817556,75.0,0.008326857478682781,0.004696980386623473,0.0033131246235087453,0.0005034367914567017,-0.0022880133591353102,0.0027113487655904137,0.007697154927810034,65.6491721616572
2024,2024-09-22 08:11:00,95.49774,0.0191091216603973,0.004354136429608024,0.0014471780028944004,-0.004316546762589968,6.897023562713045e-05,-0.003005177282918048,0.0013143976637579602,-0.001955422768535886,1.5735151987682887,0.002151267707877408,0.0054864560382966695,58.271430222207684,82.6367442518846,75.41434633498903,137.58079409048284,80.0,0.0012641018913825963,1.5880603272400151e-06,-0.001457298305315935,2.6417588680160975e-05,-0.001151594526177746,0.0006234030507105982,0.002051938882989756,57.958785256913146
2024,2024-09-27 12:06:00,-19.9999492,-0.00400200100050025,0.005376344086021501,0.002680965147453085,-0.003994673768308976,0.00035974572619101863,-0.004189296232633755,0.0018148082433471213,-0.0014459096185751585,-0.8522055669542913,0.002910902348945704,0.008450208331910793,58.71311365283043,88.4193112114608,84.9796549182215,115.63599798894037,77.77777777777777,-0.001803143143937147,-0.0027250780335544844,-0.0007055567942675367,-0.0017768270301991018,-0.0008868669405905916,0.0013316443395572327,0.0042960704043779425,45.6903736003899
2024,2024-10-02 20:51:00,134.1600681,0.026845472042646902,0.010920436817472678,0.007776049766718529,-0.018181818181818188,0.001124932887919039,-0.011945982599281368,0.0023218143296630522,-0.0052387433231183556,0.6181332124680771,0.005655139207717384,0.017985393765967875,60.52989947154168,87.09862128607821,71.78467660158498,138.57290589452018,81.81818181818181,0.012858834245596862,-0.002144204741202471,-0.017784244318989173,-0.001714386258844125,-0.010170991897176407,0.004009339695119224,0.013813554481747994,57.874696551262176
2024,2024-10-07 16:46:00,156.81842,0.03137945998035836,0.008915304606240682,-0.0014705882352941124,0.007418397626112849,-0.0001786789012473422,-0.00042250822033462754,0.005395695284107882,0.006636091237297803,1.585799353189407,0.004394422592786111,0.012982794930295477,60.90179512916648,83.4995809906129,69.19030903850471,102.67940790706407,81.81818181818181,0.002207200125766473,-0.004651177314620392,0.012735767378833973,-0.0006103948586039243,0.0033979250517639503,0.002351672965004712,0.0040387324367803035,54.3906736844176
2024,2024-10-25 03:26:00,249.59564365,0.049944133743518464,0.007541478129713397,0.0030030030030030463,0.0,0.00010835220981153526,-0.002501177888928785,0.002076159273245004,-0.002081498304291274,-0.026056828404591115,0.002455612015492363,0.006243645958996863,64.41756013121024,95.9627806407522,89.88296751727752,173.29796640141885,83.33333333333333,0.004601810074766455,0.003939071763261026,-0.00037095577562018534,0.0014364581688821598,-0.0007127089971141753,0.001042510503914257,0.005597217208020798,65.48740472793453
2024,2024-11-09 16:16:00,128.88390795,0.025789680554563,0.007507507507507505,0.0,-0.002971768202080227,0.0005418334857074658,-0.0037845909698586144,0.0013223974143070638,-0.0020235264186218016,-0.661239870574389,0.0030647307449069155,0.009459998464554639,58.66763688385978,89.90303730690843,77.09187782471083,89.3592004703153,77.77777777777777,-0.0016820946007907178,-0.0013223092840788375,-0.0022768068144474185,-0.00020250714644021173,-0.0007579398819136385,0.0006764266145065016,0.0017056350207440322,36.654093659595304
2024,2024-11-19 23:11:00,402.0697872,0.0804544170455314,0.011639185257032114,0.005785920925747368,-0.016037735849056767,-0.0045847074742435545,-0.013027009802485612,0.00029279068408483155,-0.005323737804333484,0.9915057205719098,0.005365004739841209,0.017411371618451913,56.881354330535885,88.97489380599173,65.95491842653502,75.62818485327824,87.49999999999953,-0.006890230822732546,-0.006407991346176756,-0.022056603592426005,-0.00527137502742514,-0.006767657689053186,0.002918350697505114,0.013036080757011006,36.14181411339174
2024,2024-11-21 08:06:00,385.6077225,0.07716020172248288,0.015701668302257055,0.011730205278592365,-0.0057636887608069065,0.003590845843871371,-0.013111128362139124,0.0039257572194328905,-0.019821934883467507,-0.28789371279865505,0.00582364518209036,0.028854854282503766,62.53397404036628,90.5653298579513,94.89454540026009,113.78555798686936,85.71428571428571,-0.0005822635314437496,-0.0012512860439896079,0.0046670347805457535,-0.00031397868085558667,0.005337974040643623,0.0021506073212781873,0.004805666343106984,45.50544192154448
2024,2024-11-29 07:16:00,-67.8324353,-0.013573320524804235,0.008835341365461824,0.0047999999999999154,-0.014128728414442682,-2.1398265520611304e-06,-0.007484984378501314,0.0004261211662370812,-0.01028928526550077,-0.30498462184544295,0.003706953827744662,0.007713728338487828,57.80708544225164,81.88733725189849,68.70337791520501,183.5357624831422,82.35294117647112,0.002044011255064593,-0.0003455636579107191,-0.0031706151034691654,-0.0006015707228373968,4.677106069150838e-05,0.0013598038913111721,0.004226348108527128,50.35878103432917
2024,2024-11-30 23:31:00,1208.1681082,0.24175608360057274,0.043504531722054374,-0.03519553072625692,0.08005003126954358,-0.008779472773256525,0.009408041490188923,0.03293224960850627,0.02400351403855816,-0.6615173407438167,0.014015841522134836,0.054275003148158106,63.913949411114736,94.04494599846764,68.93561803827973,72.8466327108094,82.2429906542057,-0.0030046424103312708,-0.004818702634754035,-0.005469451827465277,-0.0025168462759236343,-0.001921616310911256,0.0009688327485295031,0.006517187101650576,32.3935864703999
2024,2024-12-02 07:51:00,525.726747,0.10519805357224069,0.011029411764705843,0.022304832713754497,0.0060975609756097615,0.004629478918994456,-0.005903878682112951,0.008572056500269154,-0.0133637717609707,0.1547481423326157,0.007747198721395871,0.02672122959197263,59.03845836424265,76.06073746671757,68.94315122747648,151.55615696887818,85.71428571428564,-0.004855601560840084,-0.005213362453015513,-0.00963976211055717,-0.002545486147272902,-0.0049790857870676275,0.00166496389296634,0.008036926751441055,37.30720305607314
2024,2024-12-03 10:06:00,-80.1619692,-0.016040491683003255,0.016503667481662765,0.030998140111593298,-0.011296076099881036,0.007338150707730584,-0.0030375845568333393,0.014047972241143292,0.0077082354579154355,0.1484835720754005,0.007796741914325973,0.029354455306149274,64.74924039540466,86.29156564336155,73.77803601057458,142.70926782140546,80.76923076923077,-0.0008431040893166486,-0.001860264622119412,-0.008316008316008316,-0.0016847885779152083,-0.0029968952975019114,0.0011751543126322604,0.003943210451735958,46.106956089770144
2024,2024-12-07 19:06:00,359.4393856,0.07192441731183495,0.0050448430493272856,0.002796420581655523,-0.019146608315098512,-0.00027245465427372384,-0.009112957618599538,0.002684443809570336,-0.01322964749346156,-0.07764510430439292,0.004661981058921068,0.018683440295014578,59.77330068935493,88.26635213681658,70.27713462243682,111.77068292422356,84.84848484848456,0.005501839796774766,0.006633534136546215,0.006474882975273877,0.0025486809027301938,0.001600786673200849,0.0013272364577216267,0.00864293679949969,73.45569742229146
2024,2024-12-10 14:11:00,1521.3863112,0.3044295256872134,0.01638176638176647,-0.00695894224077942,-0.01789401238816246,-0.003082177335593017,-0.016598760745951013,0.00173708389881444,-0.004250526839011504,-0.6862564680178737,0.008650229378070777,0.02620802920511663,57.257858746000764,82.85289802710942,70.89148470245239,72.97013854390977,81.81818181818181,0.004063373030361417,0.0016257001815995764,0.003069615519385893,0.0023411573480760506,0.00010213590523400207,0.0022603084611686215,0.011075649703134755,60.572306893378695
2024,2024-12-11 02:46:00,193.0225484,0.03862399617125809,0.016582552271088513,0.019522776572667988,-0.00634249471458781,-0.002139963965205438,-0.00987491415919095,0.012065611782383856,0.013889501239821467,-0.5634169671894844,0.008759054854503462,0.03725447574414685,62.20598388539245,89.02945524535498,70.19655831144654,124.70277410832267,86.88524590163932,0.009788487616316122,0.012957812838773286,0.003992102579679191,0.0007752663616609201,-0.001487880974478606,0.0031664635225323898,0.014652221254131185,67.23345192469955
2024,2024-12-12 12:26:00,-73.7540138,-0.014758218598889773,0.014986376021798309,0.0013440860215054862,-0.015201586252478472,-0.0025723344898425093,-0.014081394755521393,0.00041537666401181284,-0.009722737107728419,-0.6159430702065505,0.00446435584317265,0.020431833531109656,59.76953505323424,92.86854370815092,69.03649850473741,86.59180083885832,91.17647058823496,0.0033785164226793896,0.0003378213898568294,-0.00032568212034944644,-0.00047149388473433085,-0.0018845138803407213,0.0013852871971113975,0.005045235838024963,58.27192317638848
2024,2024-12-12 16:01:00,-73.43105,-0.01469359512867248,0.004021447721179738,0.013531799729364025,0.01490514905149043,0.0002894518603382412,-0.0022778139951206144,0.006585045009250612,0.005853627409840412,1.292685382818247,0.007423426695618518,0.015702479834497417,57.40444129642066,79.5795634994066,72.42759440442042,144.6939825132858,83.87096774193579,0.0038022589080368707,0.011369768438427519,0.015419917119065873,0.0026139938243039396,0.003480336555236496,0.0034498891072904355,0.011114467725564918,63.9676844518817
2024,2024-12-13 00:06:00,263.73222685,0.05277317929727862,0.00679809653297081,0.014383561643835696,0.01092150170648476,0.001381095453770298,-0.004084847240255596,0.004392639379071417,0.0005881593498120452,0.24696051250360498,0.004289144415727644,0.01138005068660829,58.50333379757341,82.12468881174458,66.85190166468593,186.34920634920945,86.36363636363687,-0.0020568582213510433,0.0037425127182255657,0.003966021009680354,7.716820723890905e-05,-0.0008665657219444345,0.0017016026126967403,0.0054260322673679836,52.068022599206266
2024,2024-12-14 20:11:00,108.72746745,0.021756410728595178,0.007925072046109705,0.00719942404607643,-0.004978662873399653,0.0006221052193624566,-0.01020282009445439,0.0008005967575746009,-0.008104345185192874,1.0761401638890111,0.0038371106791140245,0.01432235544678906,59.4348026983344,87.38950764743272,69.84910918899088,110.29927760577769,90.9090909090909,0.0018944974538983583,0.0033349902663437625,-0.0012163627402660415,0.0014512341236614379,-0.0014693379652239713,0.001209202188318697,0.007030399807694658,58.659778938252906
2024,2024-12-15 04:26:00,385.5125127,0.07714129601488376,0.006333567909922566,-0.0013966480446927498,0.01924447612259428,-0.002168653315227864,0.0024743612639406276,0.008628824097224763,0.013085433427193482,0.8024544827126906,0.004627194309224739,0.012576846488374706,60.949226155745215,82.625897304749,71.72904728485699,87.66001024065656,79.99999999999964,0.009567493505281854,0.009124449479767094,0.013188814938649429,0.0016532117221355058,0.0024714600440678414,0.0014863204964421207,0.009602628857776586,83.12377251457582
2024,2024-12-17 06:06:00,-19.9999692,-0.00400200100050025,0.009002770083102574,0.0013745704467353903,-0.0068166325835037345,-0.0005365327162627498,-0.006963034428387527,0.004531514820957261,-0.0015526911352709005,1.2657231847619939,0.00405219109256712,0.014399294234488963,62.996454999142756,92.94313887091423,80.70293968463375,103.8075393066852,83.33333333333333,0.0014774138597366537,-0.0003539309272897473,0.0037163642243771555,0.0007357703001911187,0.001213890512952398,0.0011045701843405528,0.004010744314318094,61.30175169127552
2024,2024-12-25 17:31:00,-34.0418925,-0.006811826966114637,0.0164051355206849,0.0028149190710766714,0.0035211267605634866,-0.000997973338526359,-0.0045137228766592985,0.006883808737955688,0.004915500602389988,0.3912265358881626,0.004818631811234022,0.02031041536737378,61.96840594034628,86.84003580895498,71.62402259352578,99.39935151225302,88.23529411764706,0.00133226751931792,0.0016348097486340585,0.0023251268436097483,-0.0007706147840995659,-0.0002505297009322005,0.0017752840485341839,0.004567020646554753,53.11930026673165
2024,2024-12-25 22:36:00,-117.950931,-0.023602010795607593,0.010600706713780772,0.0035087719298245723,-0.004871259568545616,0.0014196701504303189,-0.0035341660754242277,0.005650682599357415,0.0049484006886932885,0.44435594252633803,0.004419688520100862,0.015085741670234975,60.881905020034175,81.26167879282372,65.60595245119872,130.6532663316577,87.49999999999953,0.004490355329949347,-0.003263947583419524,0.00019712341340927253,-0.002108027736916651,-0.0010569681224884553,0.0019626144840340586,0.010161401377619462,59.261683711555456
2024,2024-12-26 11:21:00,374.6456294,0.07496662867591576,0.01784386617100364,0.013323464100666094,-0.012977649603460706,0.004705379931674525,-0.009800200317665375,0.003426610652069284,-0.009638257640690262,1.5496067144574388,0.004058054878649782,0.020700934576346332,62.92506733112001,82.7679224241896,83.28450380718127,162.04146730462466,85.71428571428571,0.005032944435118258,0.001510760377721354,-0.023296100492982585,-0.0008691017529920408,-0.010438903863702942,0.002110923215594162,0.005706517747795476,52.491658235312045
2024,2024-12-26 14:16:00,-49.3829646,-0.009881592778768239,0.013392857142857206,0.004424778761061843,0.010385756676557945,-0.0021168990357922635,-0.006686818950640605,0.004682010185738772,-0.0012840824287645436,2.0241552685602984,0.005332136958836306,0.016092987104679053,61.83884091229911,87.9473949795291,68.05629067834218,96.22963355096648,86.66666666666667,0.006712618444880469,0.006371107316250901,0.008245945472492355,0.0007948552542740295,-0.002398674134950207,0.002245592810552472,0.007443307672035841,65.70386575293342
2024,2024-12-27 17:46:00,-408.543148,-0.08174961267041288,0.012093726379440728,0.015933232169954348,-0.01832844574780068,0.0027015900092484113,-0.012374435757116498,0.0037409895795184056,-0.010317844985310964,-0.3289359124653913,0.005173262934245442,0.02070109192743083,64.36549610805486,92.74703290864606,84.41589866171361,191.38930740081065,82.14285714285674,-0.0039248677248676644,-0.0017837202125616791,-0.023983301898237386,-0.004749563201872031,-0.010114814306947384,0.003196262099992557,0.011755293155358216,43.414466317064196
2024,2024-12-29 04:01:00,289.793955,0.05798817776235056,0.01139601139601143,0.014285714285714235,-0.004905395935529189,0.0019528130449046888,-0.0025136054161248866,0.008208281215823066,0.00039007084740450004,-0.5718465790629543,0.004237531731600271,0.012782051985987667,67.75605127619171,92.43129596346952,80.2349128509286,360.84196458402516,83.99999999999993,7.044126722788313e-05,0.0032590673793724267,-0.0010879495930691263,0.00019989351807114808,9.212076804554492e-05,0.0009799037395953015,0.0023210681211702304,54.29775514436348
2024,2024-12-29 19:51:00,-227.6634492,-0.045555765280713,0.005965697240865042,0.006716417910447747,-0.01172161172161168,0.0014523082133115484,-0.005571090673367363,0.0027369108650678875,-0.006229409956402532,2.391038869549188,0.002902831001587513,0.010354225606028559,65.04954001420104,89.89935241974558,76.6159136480194,215.80188679245353,88.23529411764699,-0.0029536220537114133,-0.004718071031938331,-0.01290883976733681,-0.001508773886277015,-0.0037086015996989907,0.001607498291768323,0.004662191415903143,36.1512404647558
2025,2025-01-02 04:46:00,240.9991083,0.04822411205602801,0.007299270072992581,0.004366812227074135,-0.02885292047853638,-0.0015463221054549114,-0.003904511016091239,0.0028292418432218636,-0.0050048339281049126,-0.8684647549530451,0.003797638215937153,0.008251771231048035,58.40893909094609,85.72289135746105,68.06940377823213,170.77547936147963,79.9999999999991,0.009853031321159333,0.008526322100592898,0.008895623214483006,0.0021562079687442726,0.001823124328530712,0.001730924683437736,0.009387938230505929,75.20120658035327
2025,2025-01-02 08:01:00,-180.3126581,-0.03608067690072276,0.0058651026392961825,0.002191380569759094,0.0,0.0010714343525242143,-0.004238486384184004,0.002703444333724825,-0.012451521113330366,-0.5204294542578827,0.0026755412161050926,0.010101307051140302,65.85447655412912,96.67417540009001,73.36604363859668,114.39769734827635,85.71428571428571,0.002774572279595766,0.0028312280477815754,0.007552901849068094,0.001811978211048837,0.002150572102506798,0.0011445533000869106,0.005991149189826499,64.52630908917097
2025,2025-01-28 00:11:00,304.77798,0.060986309205098496,0.010948905109489093,0.004533091568449832,0.029739776951672958,-0.00019086034253446016,0.004849031893108924,0.011745582806351296,0.027346004467281304,1.2105424246263523,0.003809794512472702,0.01382795703007904,69.57737095610284,95.39712124198728,65.53662803725918,174.02768622280962,88.88888888888889,0.006058146044557233,0.010047041059294992,0.028415195394557502,0.0030792327577600087,0.007032794994276559,0.0026173321554127855,0.00965680580920979,74.7147616948373
