rank,template,side,hold,leverage,tp,sl,trades,trades_per_day,total_profit,daily,min_slice_daily,min_slice_trades_per_day,positive_slices,winrate,pf,max_dd,p2024,d2024,tpd2024,p2025,d2025,tpd2025,p2026,d2026,tpd2026,robust_score,params
11,mean_reversion,long,12,4.0,0.0,0.0,1256,1.151237396883593,-0.9959673902751975,-0.0050407279626554224,-0.007419677309267403,0.9324324324324325,0,0.4737261146496815,0.9437296622145381,0.999446584632519,-0.869084365978144,-0.005570149140200931,1.3076923076923077,-0.736337015176294,-0.003665671474684107,1.1322314049586777,-0.6678625284274049,-0.007419677309267403,0.9324324324324325,-5.979432168602972,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
12,mean_reversion,short,3,4.0,0.0,0.0,734,0.6771217712177122,-0.9925233277524631,-0.004506390772333169,-0.008505516515231126,0.5986394557823129,0,0.43460490463215257,0.6799311217571777,0.9966524809755418,-0.9549826734496222,-0.008505516515231126,0.6831955922865014,-0.7098751063961755,-0.003469931502141921,0.8876404494382022,-0.0515446118232844,-0.00035993877650064565,0.5986394557823129,-6.280172874129908,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
13,mean_reversion,short,3,4.0,0.0,0.0,1010,0.926605504587156,-0.9962417432098992,-0.005109653419583915,-0.008095834900114562,0.9,0,0.43366336633663366,0.6982882158650019,0.9977164852044261,-0.9481228793867753,-0.008095834900114562,0.9120879120879121,-0.8104038511496519,-0.004582999015264044,1.149171270718232,-0.3548391750486225,-0.0029174403239793367,0.9,-6.294729917062868,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
14,mean_reversion,short,3,4.0,0.0,0.0,1142,1.0477064220183485,-0.9969416974723155,-0.005297747675922282,-0.007979199379356205,1.010989010989011,0,0.43695271453590195,0.708023864964599,0.9981417770361771,-0.9458543744116039,-0.007979199379356205,1.010989010989011,-0.8134679363856094,-0.004615081082484984,1.258953168044077,-0.3880658559436204,-0.0032688497059550903,1.1466666666666667,-6.302648094158963,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
15,mean_reversion,short,3,4.0,0.0,0.0,739,0.6817343173431735,-0.9926584601604892,-0.0045231406363288595,-0.008560698238364917,0.6122448979591837,0,0.43437077131258456,0.6793756935271723,0.9966817321597297,-0.9558830489059527,-0.008560698238364917,0.6887052341597796,-0.7098751063961756,-0.003469931502141921,0.8876404494382022,-0.06047716339892517,-0.0004242851576814477,0.6122448979591837,-6.305280876211834,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
16,mean_reversion,long,12,4.0,0.0,0.0,1115,1.0219981668194318,-0.9948648073681111,-0.0048202770972536335,-0.009591521962139082,0.831081081081081,0,0.46905829596412557,0.9448746242814702,0.9992284284389307,-0.8346562172156293,-0.0049321059275214685,1.1730769230769231,-0.6124431420984784,-0.002629571910960582,1.0083333333333333,-0.7598272678285534,-0.009591521962139082,0.831081081081081,-6.6788575978376175,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
17,mean_reversion,short,6,4.0,0.0,0.0,734,0.6771217712177122,-0.9997877528980869,-0.007772001648733706,-0.00962243842502064,0.5986394557823129,0,0.4128065395095368,0.6175340494970459,0.9998499697851535,-0.9700988716729861,-0.00962243842502064,0.6831955922865014,-0.9636868536004211,-0.009270178652956207,0.8876404494382022,-0.380157997872833,-0.003248390544162816,0.5986394557823129,-7.610458196903485,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
18,mean_reversion,short,6,4.0,0.0,0.0,739,0.6817343173431735,-0.9997942466128176,-0.007800443464849982,-0.009611170029070748,0.6122448979591837,0,0.41271989174560214,0.6168566301360893,0.9998545599699307,-0.9699751202514281,-0.009611170029070748,0.6887052341597796,-0.9636868536004211,-0.009270178652956207,0.8876404494382022,-0.4066444329853982,-0.0035444616935560447,0.6122448979591837,-7.614221393989158,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
19,mean_reversion,short,12,4.0,0.0,0.0,734,0.6771217712177122,-0.9998227473020552,-0.007936909037428053,-0.009893291576743346,0.5986394557823129,0,0.44141689373297005,0.721545041431575,0.9998554879061066,-0.9625134105045198,-0.009005410120924484,0.6831955922865014,-0.9709736056758977,-0.009893291576743346,0.8876404494382022,-0.571080045353912,-0.005741853297899446,0.5986394557823129,-7.75471487511116,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
20,mean_reversion,short,12,4.0,0.0,0.0,739,0.6817343173431735,-0.9998391728614623,-0.008025903603704587,-0.009893291576743346,0.6122448979591837,0,0.44248985115020295,0.7190403479284047,0.9998688794765075,-0.9621006197742155,-0.008975511926866298,0.6887052341597796,-0.9709736056758977,-0.009893291576743346,0.8876404494382022,-0.6216798896186089,-0.006590530700318897,0.6122448979591837,-7.77958090493971,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
21,mean_reversion,long,24,4.0,0.0,0.0,802,0.7351054078826764,-0.994803492670642,-0.0048094501248717725,-0.013490014481803092,0.5743243243243243,1,0.46633416458852867,1.0300944861113541,0.9988037950044992,8.469962540261184,0.006195279297276812,0.8626373626373627,-0.9924745096310829,-0.013490014481803092,0.6972222222222222,-0.5626183890876124,-0.005571913670049722,0.5743243243243243,-7.985637842310798,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
22,mean_reversion,long,24,4.0,0.0,0.0,806,0.7387717690192483,-0.9955913062856041,-0.004959409112708757,-0.013668219613814703,0.5743243243243243,1,0.4640198511166253,1.0245790779264927,0.99887911668438,8.469962540261204,0.006195279297276812,0.8626373626373627,-0.9929483686925694,-0.013668219613814703,0.7027777777777777,-0.5626183890876121,-0.005571913670049722,0.5743243243243243,-8.092127371502102,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
23,mean_reversion,short,6,4.0,0.0,0.0,1010,0.926605504587156,-0.9999370618525952,-0.008835377073377448,-0.010866970310720037,0.9,0,0.4267326732673267,0.6467265096153781,0.9999463440059969,-0.9673717943270117,-0.009358620213285374,0.9120879120879121,-0.9808484926773555,-0.010866970310720037,1.149171270718232,-0.6298229536949189,-0.0066032612469104635,0.9,-8.359600260083868,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
24,mean_reversion,short,6,4.0,0.0,0.0,1142,1.0477064220183485,-0.999937229673239,-0.00883780496805997,-0.01121268157594979,1.010989010989011,0,0.436077057793345,0.6698028425464139,0.9999464870763576,-0.9659284448548293,-0.009240809191352284,1.010989010989011,-0.9833141526228393,-0.01121268157594979,1.258953168044077,-0.5688846977988027,-0.005593495835729767,1.1466666666666667,-8.484522470118733,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
25,mean_reversion,short,12,4.0,0.0,0.0,1009,0.9282428702851886,-0.999942614969212,-0.008943873020272108,-0.013518481634785195,0.9054054054054054,0,0.4449950445986125,0.7582297616023184,0.9999491552292493,-0.9336533480498721,-0.007425213405633402,0.9120879120879121,-0.9927522858183635,-0.013518481634785195,1.149171270718232,-0.6046067260595018,-0.00624980966429689,0.9054054054054054,-9.352239620963081,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
26,mean_reversion,long,24,4.0,0.0,0.0,1115,1.0219981668194318,-0.9992344026455586,-0.006554824422310701,-0.015975800665315232,0.831081081081081,1,0.4672645739910314,0.9984416798801335,0.9998057917109272,3.6043723128278975,0.004203884037152106,1.1730769230769231,-0.996965547264411,-0.015975800665315232,1.0083333333333333,-0.7115808277981651,-0.008365759276201534,0.831081081081081,-9.369093950618714,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
27,mean_reversion,short,24,4.0,0.0,0.0,1141,1.049678012879485,-0.9992862066683037,-0.006642894891168538,-0.016173903726900307,1.010989010989011,1,0.4583698510078878,0.9860515388796373,0.9994244267676937,3.1949494606650317,0.00394700330102804,1.010989010989011,-0.9973124487587417,-0.016173903726900307,1.258953168044077,-0.7307400340864286,-0.00882620984307303,1.1554054054054055,-9.464404366170909,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
28,mean_reversion,short,24,4.0,0.0,0.0,1009,0.9282428702851886,-0.9997852637267232,-0.007739991919750722,-0.01549856221589574,0.9054054054054054,1,0.44202180376610506,0.9466864830976454,0.9997987595425732,0.5120802407514804,0.0011365969362575612,0.9120879120879121,-0.9964979655747228,-0.01549856221589574,1.149171270718232,-0.8061450789381833,-0.011024223654997889,0.9054054054054054,-9.530228619250176,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
29,mean_reversion,short,12,4.0,0.0,0.0,1141,1.049678012879485,-0.9999146917773373,-0.00858231561028755,-0.014364203962254352,1.010989010989011,0,0.4583698510078878,0.7892213363452859,0.9999268043864953,-0.8942181985320303,-0.006152361030367759,1.010989010989011,-0.9947630579147324,-0.014364203962254352,1.258953168044077,-0.5257331597949213,-0.005027758578487473,1.1554054054054055,-9.554921120226584,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
30,mean_reversion,short,24,4.0,0.0,0.0,734,0.6771217712177122,-0.999952871887755,-0.009148523376585338,-0.014442239961156678,0.5986394557823129,0,0.43460490463215257,0.8597317116087224,0.9999560467488848,-0.858395225379463,-0.0053704183164284824,0.6831955922865014,-0.9879363361209715,-0.012332196357147551,0.8876404494382022,-0.8821672462544392,-0.014442239961156678,0.5986394557823129,-9.742739781806769,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
31,mean_reversion,long,24,4.0,0.0,0.0,1256,1.151237396883593,-0.9992288544949547,-0.006548249365466274,-0.01767073181951173,0.9324324324324325,1,0.46894904458598724,1.0030231251105528,0.9998285947731648,2.90285451764277,0.0037479627411893812,1.3076923076923077,-0.9984536013692629,-0.01767073181951173,1.1322314049586777,-0.49963208280263327,-0.004667529937683712,0.9324324324324325,-9.976485300758004,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
32,mean_reversion,short,24,4.0,0.0,0.0,739,0.6817343173431735,-0.9999558806690707,-0.009208824229087087,-0.015949711235859088,0.6122448979591837,0,0.435723951285521,0.8592122854606753,0.9999578165816342,-0.8412663762829362,-0.0050574921314111565,0.6887052341597796,-0.9879363361209715,-0.012332196357147551,0.8876404494382022,-0.9059102989192064,-0.015949711235859088,0.6122448979591837,-10.302246703499183,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
33,vwap_reclaim,short,3,4.0,0.0,0.0,3804,3.4835164835164836,-0.9999988455039348,-0.012441956848199931,-0.014677538935726764,3.3543956043956045,0,0.42402733964248157,0.7711417645045892,0.99999887261669,-0.9800705009956374,-0.010670211063132817,3.789041095890411,-0.9954023978695903,-0.014677538935726764,3.3543956043956045,-0.7620695153827064,-0.009526180569046305,3.6666666666666665,-10.712419336490965,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
34,vwap_reclaim,short,3,4.0,0.0,0.0,4072,3.728937728937729,-0.9999994785066875,-0.012571871819585523,-0.015419387962935183,3.5247252747252746,0,0.4201866404715128,0.7630437271024754,0.9999994822821135,-0.9839041435763749,-0.011249108882588121,3.96986301369863,-0.996504850446941,-0.015419387962935183,3.5247252747252746,-0.7906756684921974,-0.010371642400390568,3.933333333333333,-11.012897215849701,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
35,vwap_reclaim,short,6,4.0,0.0,0.0,3804,3.4835164835164836,-0.9999995374256706,-0.012571871819585523,-0.017110568618347033,3.3543956043956045,0,0.4405888538380652,0.8476434314432466,0.9999995752951217,-0.9179353718943629,-0.0068265873154707,3.789041095890411,-0.9981233709345035,-0.01710012140642203,3.3543956043956045,-0.924889648461718,-0.017110568618347033,3.6666666666666665,-11.62645572506246,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
36,vwap_reclaim,short,6,4.0,0.0,0.0,4072,3.728937728937729,-0.999999768341307,-0.012571871819585523,-0.0189621828762937,3.5247252747252746,0,0.4393418467583497,0.8433136455349932,0.9999997820963353,-0.9267919250731201,-0.0071372832304661404,3.96986301369863,-0.998401872729917,-0.017533810278620998,3.5247252747252746,-0.9433940168021703,-0.0189621828762937,3.933333333333333,-12.289536823910478,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
37,vwap_reclaim,short,12,4.0,0.0,0.0,3804,3.4835164835164836,-0.9999999815864967,-0.012571871819585523,-0.01970520468546233,3.3543956043956045,0,0.46109358569926395,0.9096431242585392,0.9999999894094318,-0.988972581937194,-0.012273024912608732,3.789041095890411,-0.9992857707198204,-0.01970520468546233,3.3543956043956045,-0.9063079196657451,-0.015661014797918593,3.6666666666666665,-12.56128078672731,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
38,vwap_reclaim,short,12,4.0,0.0,0.0,4072,3.728937728937729,-0.9999999901844864,-0.012571871819585523,-0.02080481295232184,3.5247252747252746,0,0.4584970530451866,0.9068671731983208,0.9999999941209167,-0.9876154659399792,-0.011958894792351904,3.96986301369863,-0.9995253053498729,-0.02080481295232184,3.5247252747252746,-0.929220037706213,-0.01749960078384416,3.933333333333333,-12.953614147514307,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
39,wick_reversal,short,3,4.0,0.0,0.0,4583,4.193046660567246,-0.9999999992879787,-0.012560442190240106,-0.023701599578932253,3.8523489932885906,0,0.451014619245036,0.7201840159261712,0.9999999993499032,-0.9998423692718218,-0.023701599578932253,4.293150684931507,-0.9972393083408201,-0.016057251474273726,4.447802197802198,-0.9580966101507818,-0.021066140850081294,3.8523489932885906,-13.986501500988394,"atr_ceiling=0.02,atr_floor=0.0035,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
40,wick_reversal,short,3,4.0,0.0,0.0,5487,5.015539305301646,-0.9999999999688599,-0.012549033324075198,-0.02578904977948049,5.013333333333334,0,0.4457809367596136,0.7070421651235522,0.9999999999711514,-0.9999278315343245,-0.02578904977948049,5.013698630136986,-0.9991198389054046,-0.01914244847563229,5.118131868131868,-0.9580663939906234,-0.02092247483555021,5.013333333333334,-14.722507252235758,"atr_ceiling=0.02,atr_floor=0.002,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
41,vwap_reclaim,long,12,4.0,0.0,0.0,4284,3.923076923076923,-0.9999999999995499,-0.012571871819585523,-0.02687530809802874,3.5733333333333333,0,0.4598506069094304,0.8171902530194575,0.9999999999996617,-0.9999132978213082,-0.025367830881527276,4.236263736263736,-0.9999506449907303,-0.02687530809802874,3.8543956043956045,-0.9831256693914447,-0.026846138316570234,3.5733333333333333,-15.136356790171693,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
42,vwap_reclaim,long,12,4.0,0.0,0.0,4038,3.697802197802198,-0.9999999999989114,-0.012571871819585523,-0.027795978574623792,3.3333333333333335,0,0.46384348687469046,0.8201302376837031,0.999999999999233,-0.9999082513985893,-0.025216340838507767,4.043956043956044,-0.9999650297779787,-0.027795978574623792,3.6950549450549453,-0.9798486127671543,-0.02569402404786736,3.3333333333333335,-15.471186632736206,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
43,vwap_reclaim,long,3,4.0,0.0,0.0,4038,3.697802197802198,-0.9999999998744306,-0.012571871819585523,-0.0279354441135925,3.3333333333333335,0,0.4234769687964339,0.6573946944603285,0.999999999925518,-0.9996596951486298,-0.021699748392967955,4.043956043956044,-0.9999668090821774,-0.0279354441135925,3.6950549450549453,-0.9602144246608385,-0.02126563448948704,3.3333333333333335,-15.521395383220526,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
44,vwap_reclaim,long,3,4.0,0.0,0.0,4284,3.923076923076923,-0.9999999999561527,-0.012571871819585523,-0.028246385557592513,3.5733333333333333,0,0.4180672268907563,0.6494717026479168,0.9999999999710742,-0.9997337604507778,-0.02235919436038869,4.236263736263736,-0.999970457724852,-0.028246385557592513,3.8543956043956045,-0.9679407750772008,-0.022673472866383104,3.5733333333333333,-15.629957553856093,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
45,wick_reversal,short,6,4.0,0.0,0.0,4583,4.193046660567246,-0.9999999993504004,-0.012560442190240106,-0.029450734861426908,3.8523489932885906,0,0.47305258564259217,0.8214237095230656,0.9999999993879783,-0.9999817434563157,-0.029450734861426908,4.293150684931507,-0.989338416681743,-0.012398075025483735,4.447802197802198,-0.8925194686597081,-0.014857948249001884,3.8523489932885906,-16.056280795953988,"atr_ceiling=0.02,atr_floor=0.0035,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
46,wick_reversal,short,12,4.0,0.0,0.0,4583,4.193046660567246,-0.9999999999974335,-0.012560442190240106,-0.030340466125426735,3.8523489932885906,0,0.48832642373990837,0.8737411757819634,0.999999999998803,-0.9999869372614067,-0.030340466125426735,4.293150684931507,-0.9992692611603655,-0.019643659361810895,4.447802197802198,-0.9875079746992877,-0.02898548064756834,3.8523489932885906,-16.37658742773076,"atr_ceiling=0.02,atr_floor=0.0035,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
47,wick_reversal,short,6,4.0,0.0,0.0,5486,5.019213174748399,-0.9999999999651051,-0.012560442190240106,-0.030744157858436982,5.006666666666667,0,0.47083485235144,0.812611006386145,0.999999999969341,-0.9999887791439199,-0.030744157858436982,5.013698630136986,-0.9974908572607036,-0.01631547577533443,5.118131868131868,-0.8787789762734652,-0.01396911208266638,5.006666666666667,-16.50952515108854,"atr_ceiling=0.02,atr_floor=0.002,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
48,wick_reversal,short,12,4.0,0.0,0.0,5486,5.019213174748399,-0.9999999999999932,-0.012560442190240106,-0.031047447674305118,5.006666666666667,0,0.4866934013853445,0.8643235630201079,0.9999999999999967,-0.9999899904044787,-0.031047447674305118,5.013698630136986,-0.9998150836491101,-0.023337669025680352,5.118131868131868,-0.9892497801138205,-0.029766835373988276,5.006666666666667,-16.618710272158754,"atr_ceiling=0.02,atr_floor=0.002,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
49,wick_reversal,long,3,4.0,0.0,0.0,5761,5.270814272644099,-0.9999999999894096,-0.012560442190240106,-0.03157436059335694,3.865771812080537,0,0.4754382919632008,0.739866623369582,0.9999999999928026,-0.9999917928599922,-0.03157436059335694,6.065753424657534,-0.999359159924883,-0.019997160045787,5.351648351648351,-0.8822969738060735,-0.014257059840351749,3.865771812080537,-16.804626078136064,"atr_ceiling=0.02,atr_floor=0.0035,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
50,vwap_reclaim,short,24,4.0,0.0,0.0,4072,3.728937728937729,-0.9999999999958784,-0.012571871819585523,-0.03309407158539912,3.5247252747252746,0,0.46144400785854617,0.9359521181425512,0.999999999999292,-0.9999953736188487,-0.03309407158539912,3.96986301369863,-0.9984012188316543,-0.017532706132728393,3.5247252747252746,-0.9451057276050714,-0.019162985177026193,3.933333333333333,-17.37805280714493,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
