window,strategy,pair,base,trades,profit_abs,profit_pct_of_wallet,avg_profit_pct,wins,losses,winrate_pct,profit_factor
2025,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,46,719.0830229499995,7.190830229499995,0.3124549917124572,26,20,56.52173913043478,1.0965238365540788
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,63,497.9345882100003,4.979345882100003,0.15800095983320536,33,30,52.38095238095239,1.0796384410276818
2025,Intp20Stage12XtzCoreRocFilterStrategy,DOGE/USDT:USDT,DOGE,12,302.95570854000005,3.0295570854000005,0.5048970751940859,8,4,66.66666666666666,2.372247472116317
2025,Intp20Stage12XtzCoreRocFilterStrategy,AVAX/USDT:USDT,AVAX,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,BCH/USDT:USDT,BCH,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,BNB/USDT:USDT,BNB,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,BTC/USDT:USDT,BTC,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LINK/USDT:USDT,LINK,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,TRX/USDT:USDT,TRX,0,0.0,0.0,0.0,0,0,0.0,0.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,APT/USDT:USDT,APT,32,-139.19032367000003,-1.3919032367000004,-0.08694889443632199,14,18,43.75,0.9043665356946224
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,21,2335.8276155999997,23.358276155999995,2.2235640614184926,12,9,57.14285714285714,2.1204999312250203
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,25,1477.0612061300003,14.770612061300003,1.1819092160131586,19,6,76.0,2.0417520585804034
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,14,1460.1707825,14.601707825000002,2.0866086706825304,11,3,78.57142857142857,7.033610549192831
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,26,1334.72332334,13.347233233399999,1.0261993704474761,15,11,57.692307692307686,1.599825868290293
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,13,550.17307494,5.5017307494,0.8459990366646748,8,5,61.53846153846154,1.714276041510683
