rank,scope,template,side,regime,hold,leverage,tp,sl,trades,trades_per_day,total_profit,daily,min_slice_daily,min_slice_trades_per_day,positive_slices,winrate,pf,max_dd,p2024,d2024,tpd2024,p2025,d2025,tpd2025,p2026,d2026,tpd2026,robust_score,params
11,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,12,0.015523932729624839,0.12037639593148541,0.00014705440347628773,0.00018513945631704054,0.025396825396825397,3,0.75,2.8961080701980597,0.04327953679836849,0.0837670629620424,0.00025540719295857883,0.025396825396825397,0.02000557019132998,0.00018513945631704054,0.028037383177570093,0.01350398115958229,0.01350398115958229,1.0,0.39662535188309644,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
12,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,12,0.015523932729624839,0.12037639593148541,0.00014705440347628773,0.00018513945631704054,0.025396825396825397,3,0.75,2.8961080701980597,0.04327953679836849,0.0837670629620424,0.00025540719295857883,0.025396825396825397,0.02000557019132998,0.00018513945631704054,0.028037383177570093,0.01350398115958229,0.01350398115958229,1.0,0.39662535188309644,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
13,XTZ,vwap_stretch_reversion,long,market_chop,8,5.0,0.0,0.0,10,0.01122334455667789,0.17151297473082083,0.00017767689851666546,4.425259231033429e-05,0.00796812749003984,3,0.8,17.294141520809326,0.0050000000000000044,0.011169068371781998,4.425259231033429e-05,0.00796812749003984,0.07626184583025641,0.0003808693168556587,0.031088082901554404,0.07596590909090972,0.07596590909090972,1.0,0.3946475540479092,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
14,XTZ,vwap_stretch_reversion,long,market_chop,8,5.0,0.0,0.0,10,0.01122334455667789,0.17151297473082083,0.00017767689851666546,4.425259231033429e-05,0.00796812749003984,3,0.8,17.294141520809326,0.0050000000000000044,0.011169068371781998,4.425259231033429e-05,0.00796812749003984,0.07626184583025641,0.0003808693168556587,0.031088082901554404,0.07596590909090972,0.07596590909090972,1.0,0.3946475540479092,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
15,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,19,0.0198744769874477,0.13776885830328167,0.00013501874063504005,0.00015131722546346538,0.031746031746031744,3,0.6842105263157895,2.5306143866552246,0.0432795367983686,0.10822789947744682,0.00032628259199762866,0.031746031746031744,0.030757935273941106,0.00018034001596634042,0.03571428571428571,0.006527359420677614,0.00015131722546346538,0.046511627906976744,0.3788320394360615,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
16,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,19,0.0198744769874477,0.13776885830328167,0.00013501874063504005,0.00015131722546346538,0.031746031746031744,3,0.6842105263157895,2.5306143866552246,0.0432795367983686,0.10822789947744682,0.00032628259199762866,0.031746031746031744,0.030757935273941106,0.00018034001596634042,0.03571428571428571,0.006527359420677614,0.00015131722546346538,0.046511627906976744,0.3788320394360615,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
17,XTZ,vwap_stretch_reversion,long,market_chop,8,5.0,0.0,0.0,13,0.012416427889207259,0.15464037949818232,0.0001373436578535614,4.425259231033429e-05,0.00796812749003984,3,0.6923076923076923,6.623360739641486,0.011410256410256392,0.011169068371781998,4.425259231033429e-05,0.00796812749003984,0.07088053660110516,0.00020629007443284664,0.02108433734939759,0.07596590909090972,0.07596590909090972,1.0,0.3753593223994075,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=1.8"
18,XTZ,vwap_stretch_reversion,long,market_chop,8,5.0,0.0,0.0,13,0.012416427889207259,0.15464037949818232,0.0001373436578535614,4.425259231033429e-05,0.00796812749003984,3,0.6923076923076923,6.623360739641486,0.011410256410256392,0.011169068371781998,4.425259231033429e-05,0.00796812749003984,0.07088053660110516,0.00020629007443284664,0.02108433734939759,0.07596590909090972,0.07596590909090972,1.0,0.3753593223994075,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=1.8"
19,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,20,0.020618556701030927,0.11211176392528177,0.00010955311174609683,0.00015993052471929836,0.014760147601476014,3,0.7,1.872757618216925,0.04327953679836838,0.10687637065810507,0.000322407415650261,0.04126984126984127,0.04429049929093298,0.00015993052471929836,0.014760147601476014,0.01350398115958229,0.01350398115958229,1.0,0.37340335695465465,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
20,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,20,0.020618556701030927,0.11211176392528177,0.00010955311174609683,0.00015993052471929836,0.014760147601476014,3,0.7,1.872757618216925,0.04327953679836838,0.10687637065810507,0.000322407415650261,0.04126984126984127,0.04429049929093298,0.00015993052471929836,0.014760147601476014,0.01350398115958229,0.01350398115958229,1.0,0.37340335695465465,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
21,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,43,0.04174757281553398,0.0931929933435276,8.651128144077092e-05,0.00016445094192696352,0.029411764705882353,3,0.6046511627906976,1.3591525461564682,0.09911054378485828,0.10752731454943487,0.0002952166484473384,0.06358381502890173,0.06573845795636046,0.000234964672316762,0.04059040590405904,0.01691406704081322,0.00016445094192696352,0.029411764705882353,0.3064517929818704,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
22,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,43,0.04174757281553398,0.0931929933435276,8.651128144077092e-05,0.00016445094192696352,0.029411764705882353,3,0.6046511627906976,1.3591525461564682,0.09911054378485828,0.10752731454943487,0.0002952166484473384,0.06358381502890173,0.06573845795636046,0.000234964672316762,0.04059040590405904,0.01691406704081322,0.00016445094192696352,0.029411764705882353,0.3064517929818704,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
23,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,33,0.03402061855670103,0.041288884882986876,4.1711445389891466e-05,0.00012018108028866159,0.02952029520295203,3,0.6060606060606061,1.196197285526167,0.08218076854755163,0.088057597167994,0.00024394329154087124,0.049132947976878616,0.033103228389394834,0.00012018108028866159,0.02952029520295203,0.006527359420677614,0.00015131722546346538,0.046511627906976744,0.29230362915147257,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
24,ETC,vwap_stretch_reversion,long,market_chop,12,5.0,0.0,0.0,33,0.03402061855670103,0.041288884882986876,4.1711445389891466e-05,0.00012018108028866159,0.02952029520295203,3,0.6060606060606061,1.196197285526167,0.08218076854755163,0.088057597167994,0.00024394329154087124,0.049132947976878616,0.033103228389394834,0.00012018108028866159,0.02952029520295203,0.006527359420677614,0.00015131722546346538,0.046511627906976744,0.29230362915147257,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=14,volume_mult=0.7,z_entry=2.4"
25,AAVE,vwap_stretch_reversion,short,market_chop,12,5.0,0.0,0.0,40,0.03824091778202677,-0.04678337143523792,-4.580496327188932e-05,1.004795028070049e-05,0.020833333333333332,3,0.525,0.9152667657124344,0.12467883339323393,0.0035229560033287477,1.004795028070049e-05,0.04857142857142857,0.018695077638700486,8.536065960074168e-05,0.06451612903225806,0.013637682973481668,0.0001411091913727791,0.020833333333333332,0.1700985324789416,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
26,AAVE,vwap_stretch_reversion,short,market_chop,12,5.0,0.0,0.0,40,0.03824091778202677,-0.04678337143523792,-4.580496327188932e-05,1.004795028070049e-05,0.020833333333333332,3,0.525,0.9152667657124344,0.12467883339323393,0.0035229560033287477,1.004795028070049e-05,0.04857142857142857,0.018695077638700486,8.536065960074168e-05,0.06451612903225806,0.013637682973481668,0.0001411091913727791,0.020833333333333332,0.1700985324789416,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
27,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,11,0.01455026455026455,0.08233364650734032,0.00010466089165284131,0.0,0.01276595744680851,2,0.8181818181818182,5.690433829480053,0.0053877471888325035,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.026708647471006097,0.00016475230689105835,0.025,0.0,0.0,0.0,0.15225670475139194,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
28,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,11,0.01455026455026455,0.08233364650734032,0.00010466089165284131,0.0,0.01276595744680851,2,0.8181818181818182,5.690433829480053,0.0053877471888325035,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.026708647471006097,0.00016475230689105835,0.025,0.0,0.0,0.0,0.15225670475139194,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
29,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,12,0.015873015873015872,0.07692197827480318,9.80298733703755e-05,0.0,0.01276595744680851,2,0.75,4.400864712252151,0.0053877471888326145,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.026708647471006097,0.00016475230689105835,0.025,0.0,0.0,0.0,0.15041986090214263,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
30,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,12,0.015873015873015872,0.07692197827480318,9.80298733703755e-05,0.0,0.01276595744680851,2,0.75,4.400864712252151,0.0053877471888326145,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.026708647471006097,0.00016475230689105835,0.025,0.0,0.0,0.0,0.15041986090214263,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
31,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,10,0.013227513227513227,0.07227043624173346,9.230360289902428e-05,0.0,0.01276595744680851,2,0.8,5.140426069845294,0.0053877471888325035,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.017162621590392835,0.00010636195302304863,0.01875,0.0,0.0,0.0,0.14877682263048195,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
32,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,10,0.013227513227513227,0.07227043624173346,9.230360289902428e-05,0.0,0.01276595744680851,2,0.8,5.140426069845294,0.0053877471888325035,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.017162621590392835,0.00010636195302304863,0.01875,0.0,0.0,0.0,0.14877682263048195,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
33,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,11,0.01455026455026455,0.0669090840605242,8.567266654946337e-05,0.0,0.01276595744680851,2,0.7272727272727273,3.9755000013400057,0.0053877471888326145,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.017162621590392835,0.00010636195302304863,0.01875,0.0,0.0,0.0,0.146940001722446,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
34,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,11,0.01455026455026455,0.0669090840605242,8.567266654946337e-05,0.0,0.01276595744680851,2,0.7272727272727273,3.9755000013400057,0.0053877471888326145,0.027408469443032324,0.00011506867345056904,0.01276595744680851,0.017162621590392835,0.00010636195302304863,0.01875,0.0,0.0,0.0,0.146940001722446,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
35,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,17,0.021879021879021878,0.09934489114652156,0.00012190504743392339,0.0,0.016556291390728478,2,0.5882352941176471,2.6850585498909654,0.014678244037835575,0.007266277615998407,2.397381521990205e-05,0.016556291390728478,0.07307883648131597,0.0004054381098053117,0.034482758620689655,0.0,0.0,0.0,0.14690849554914442,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
36,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,17,0.021879021879021878,0.09934489114652156,0.00012190504743392339,0.0,0.016556291390728478,2,0.5882352941176471,2.6850585498909654,0.014678244037835575,0.007266277615998407,2.397381521990205e-05,0.016556291390728478,0.07307883648131597,0.0004054381098053117,0.034482758620689655,0.0,0.0,0.0,0.14690849554914442,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
37,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,12,0.015873015873015872,0.10425790144442582,0.00013119051868382137,0.0,0.01276595744680851,2,0.6666666666666666,2.793657324641689,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.09185011436592361,0.0005493609059308291,0.025,0.0,0.0,0.0,0.1453151840134684,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
38,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,12,0.015873015873015872,0.10425790144442582,0.00013119051868382137,0.0,0.01276595744680851,2,0.6666666666666666,2.793657324641689,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.09185011436592361,0.0005493609059308291,0.025,0.0,0.0,0.0,0.1453151840134684,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
39,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,11,0.01455026455026455,0.1027560565378336,0.000129390052976186,0.0,0.01276595744680851,2,0.6363636363636364,2.7697122664794076,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.09185011436592361,0.0005493609059308291,0.025,0.0,0.0,0.0,0.14479121234548928,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
40,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,11,0.01455026455026455,0.1027560565378336,0.000129390052976186,0.0,0.01276595744680851,2,0.6363636363636364,2.7697122664794076,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.09185011436592361,0.0005493609059308291,0.025,0.0,0.0,0.0,0.14479121234548928,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
41,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,20,0.024968789013732832,0.10803950388756589,0.00012808840363986995,0.0,0.016556291390728478,2,0.6,2.6567221630671227,0.02364561521214592,0.007266277615998407,2.397381521990205e-05,0.016556291390728478,0.08314963354715044,0.00045914631945009887,0.040229885057471264,0.0,0.0,0.0,0.1374769678259422,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=1.8"
42,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,20,0.024968789013732832,0.10803950388756589,0.00012808840363986995,0.0,0.016556291390728478,2,0.6,2.6567221630671227,0.02364561521214592,0.007266277615998407,2.397381521990205e-05,0.016556291390728478,0.08314963354715044,0.00045914631945009887,0.040229885057471264,0.0,0.0,0.0,0.1374769678259422,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=1.8"
43,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,11,0.01455026455026455,0.07333267389603404,9.361345091729589e-05,0.0,0.01276595744680851,2,0.6363636363636364,2.287076419476592,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.06127237234448435,0.0003717474531317322,0.01875,0.0,0.0,0.0,0.13477376376900005,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
44,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,11,0.01455026455026455,0.07333267389603404,9.361345091729589e-05,0.0,0.01276595744680851,2,0.6363636363636364,2.287076419476592,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.06127237234448435,0.0003717474531317322,0.01875,0.0,0.0,0.0,0.13477376376900005,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
45,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,10,0.013227513227513227,0.07187288881570009,9.181305285688168e-05,0.0,0.01276595744680851,2,0.6,2.263131361314311,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.06127237234448435,0.0003717474531317322,0.01875,0.0,0.0,0.0,0.13424981104224273,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
46,MKR,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,10,0.013227513227513227,0.07187288881570009,9.181305285688168e-05,0.0,0.01276595744680851,2,0.6,2.263131361314311,0.016899473249983865,0.0017860976460892797,7.5936648762375825e-06,0.01276595744680851,0.06127237234448435,0.0003717474531317322,0.01875,0.0,0.0,0.0,0.13424981104224273,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=2.4"
47,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,21,0.02702702702702703,0.07390147215615062,9.176515319042622e-05,0.0,0.019867549668874173,2,0.5238095238095238,1.8998315613240788,0.02948277125498522,0.008775673939391382,2.8932178524732066e-05,0.019867549668874173,0.07307883648131597,0.0004054381098053117,0.034482758620689655,0.0,0.0,0.0,0.12119982661409923,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
48,MKR,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,21,0.02702702702702703,0.07390147215615062,9.176515319042622e-05,0.0,0.019867549668874173,2,0.5238095238095238,1.8998315613240788,0.02948277125498522,0.008775673939391382,2.8932178524732066e-05,0.019867549668874173,0.07307883648131597,0.0004054381098053117,0.034482758620689655,0.0,0.0,0.0,0.12119982661409923,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
