rank,scope,template,side,regime,hold,leverage,tp,sl,trades,trades_per_day,total_profit,daily,min_slice_daily,min_slice_trades_per_day,positive_slices,winrate,pf,max_dd,p2024,d2024,tpd2024,p2025,d2025,tpd2025,p2026,d2026,tpd2026,robust_score,params
36,XTZ,rsi_reversion,long,local_chop,24,4.0,0.0,0.0,236,0.22201317027281278,0.6630704557783915,0.00047863338517339926,0.00035921352654244565,0.20512820512820512,3,0.5042372881355932,1.2075193116011846,0.3464929649802293,0.26856084720691364,0.0006722118974786806,0.23728813559322035,0.5662042402443543,0.0012754007311437388,0.2215909090909091,0.04291579145868418,0.00035921352654244565,0.20512820512820512,0.25823834497565434,"atr_ceiling=0.024,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
37,COMP,rsi_reversion,long,market_extreme,24,4.0,0.0,0.0,54,0.054600606673407485,1.2778354049896508,0.000832728334007049,0.00033232619968392996,0.05740181268882175,3,0.6296296296296297,1.66643651061035,0.4047364427805178,0.12146233742268553,0.00033232619968392996,0.08405797101449275,0.8388822863848129,0.0018420507910370532,0.05740181268882175,0.05118131055369335,0.001921635881707573,0.15384615384615385,0.2260583073336308,"atr_ceiling=0.024,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
38,COMP,rsi_reversion,long,market_extreme,24,4.0,0.0,0.0,54,0.054600606673407485,1.2778354049896508,0.000832728334007049,0.00033232619968392996,0.05740181268882175,3,0.6296296296296297,1.66643651061035,0.4047364427805178,0.12146233742268553,0.00033232619968392996,0.08405797101449275,0.8388822863848129,0.0018420507910370532,0.05740181268882175,0.05118131055369335,0.001921635881707573,0.15384615384615385,0.2260583073336308,"atr_ceiling=0.024,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
39,SUI,rsi_reversion,short,market_aligned,12,4.0,0.0,0.0,183,0.16897506925207756,0.8510184733787514,0.0005687082957115397,0.0007436060451824211,0.06837606837606838,3,0.5409836065573771,1.2942278473808624,0.5363754446675496,0.43710464346461086,0.0010249045884029861,0.2655367231638418,0.29425521790233145,0.0007436060451824211,0.1037463976945245,0.1816338146260652,0.0014274971318062324,0.06837606837606838,0.22599542270781328,"atr_ceiling=0.014,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
40,SUI,rsi_reversion,short,market_aligned,12,4.0,0.0,0.0,183,0.16897506925207756,0.8510184733787514,0.0005687082957115397,0.0007436060451824211,0.06837606837606838,3,0.5409836065573771,1.2942278473808624,0.5363754446675496,0.43710464346461086,0.0010249045884029861,0.2655367231638418,0.29425521790233145,0.0007436060451824211,0.1037463976945245,0.1816338146260652,0.0014274971318062324,0.06837606837606838,0.22599542270781328,"atr_ceiling=0.024,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
41,SUI,rsi_reversion,short,market_aligned,12,4.0,0.0,0.0,183,0.16897506925207756,0.8510184733787514,0.0005687082957115397,0.0007436060451824211,0.06837606837606838,3,0.5409836065573771,1.2942278473808624,0.5363754446675496,0.43710464346461086,0.0010249045884029861,0.2655367231638418,0.29425521790233145,0.0007436060451824211,0.1037463976945245,0.1816338146260652,0.0014274971318062324,0.06837606837606838,0.22599542270781328,"atr_ceiling=0.014,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
42,SUI,rsi_reversion,short,market_aligned,12,4.0,0.0,0.0,183,0.16897506925207756,0.8510184733787514,0.0005687082957115397,0.0007436060451824211,0.06837606837606838,3,0.5409836065573771,1.2942278473808624,0.5363754446675496,0.43710464346461086,0.0010249045884029861,0.2655367231638418,0.29425521790233145,0.0007436060451824211,0.1037463976945245,0.1816338146260652,0.0014274971318062324,0.06837606837606838,0.22599542270781328,"atr_ceiling=0.024,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
43,SOL,panic_snapback,short,market_contra,24,4.0,0.0,0.0,270,0.25280898876404495,3.6236168238681827,0.0014347147940072524,0.0003292148976037357,0.17391304347826086,3,0.5592592592592592,1.4129612676525827,0.6154949465923194,2.1881418938192696,0.0032348539441968693,0.2841225626740947,0.5301539269589362,0.0012195635110607839,0.22922636103151864,0.04647165720529478,0.0003292148976037357,0.17391304347826086,0.17073709945127008,"atr_ceiling=0.03,atr_floor=0.001,range_mult=0.85,rsi_fast=28,shock=0.004,volume_z=0.8,wick_body=1.4"
44,SOL,panic_snapback,short,market_contra,24,4.0,0.0,0.0,270,0.25280898876404495,3.6236168238681827,0.0014347147940072524,0.0003292148976037357,0.17391304347826086,3,0.5592592592592592,1.4129612676525827,0.6154949465923194,2.1881418938192696,0.0032348539441968693,0.2841225626740947,0.5301539269589362,0.0012195635110607839,0.22922636103151864,0.04647165720529478,0.0003292148976037357,0.17391304347826086,0.17073709945127008,"atr_ceiling=0.055,atr_floor=0.001,range_mult=0.85,rsi_fast=28,shock=0.004,volume_z=0.8,wick_body=1.4"
45,TRX,range_breakout,short,market_contra,24,4.0,0.0,0.0,129,0.11878453038674033,0.09706384823665459,8.530509516524454e-05,4.947135823329951e-05,0.11142061281337047,3,0.4418604651162791,1.1289112768321092,0.19919222395196845,0.03920431497564891,0.00010712367207932338,0.11142061281337047,0.014449741637096336,4.947135823329951e-05,0.2,0.13332290605332808,0.0018421939106467722,0.16176470588235295,0.1678761501748892,"atr_ceiling=0.018,atr_floor=0.0012,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
46,TRX,range_breakout,short,market_contra,24,4.0,0.0,0.0,129,0.11878453038674033,0.09706384823665459,8.530509516524454e-05,4.947135823329951e-05,0.11142061281337047,3,0.4418604651162791,1.1289112768321092,0.19919222395196845,0.03920431497564891,0.00010712367207932338,0.11142061281337047,0.014449741637096336,4.947135823329951e-05,0.2,0.13332290605332808,0.0018421939106467722,0.16176470588235295,0.1678761501748892,"atr_ceiling=0.03,atr_floor=0.0012,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
47,SOL,panic_snapback,short,market_contra,24,4.0,0.0,0.0,264,0.24719101123595505,3.9678948366404727,0.0015020597126267354,0.00027260453527211403,0.15942028985507245,3,0.5606060606060606,1.4335444869687406,0.6161986290825011,2.1881418938192696,0.0032348539441968693,0.2841225626740947,0.5273535930851918,0.001214308481573223,0.22636103151862463,0.038330670650180254,0.00027260453527211403,0.15942028985507245,0.15788596842075253,"atr_ceiling=0.03,atr_floor=0.002,range_mult=0.85,rsi_fast=28,shock=0.004,volume_z=0.8,wick_body=1.4"
48,SOL,panic_snapback,short,market_contra,24,4.0,0.0,0.0,264,0.24719101123595505,3.9678948366404727,0.0015020597126267354,0.00027260453527211403,0.15942028985507245,3,0.5606060606060606,1.4335444869687406,0.6161986290825011,2.1881418938192696,0.0032348539441968693,0.2841225626740947,0.5273535930851918,0.001214308481573223,0.22636103151862463,0.038330670650180254,0.00027260453527211403,0.15942028985507245,0.15788596842075253,"atr_ceiling=0.055,atr_floor=0.002,range_mult=0.85,rsi_fast=28,shock=0.004,volume_z=0.8,wick_body=1.4"
49,SUI,rsi_reversion,short,market_aligned,3,4.0,0.0,0.0,183,0.16897506925207756,0.35991496081467966,0.0002839019444056401,0.00018848406699700782,0.06837606837606838,3,0.5245901639344263,1.2366013311129849,0.30778910946673876,0.24432835683710552,0.0006176932700359128,0.2655367231638418,0.06758363346608154,0.00018848406699700782,0.1037463976945245,0.06577480495347321,0.000544610221007158,0.06837606837606838,0.1568302949092414,"atr_ceiling=0.014,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
50,SUI,rsi_reversion,short,market_aligned,3,4.0,0.0,0.0,183,0.16897506925207756,0.35991496081467966,0.0002839019444056401,0.00018848406699700782,0.06837606837606838,3,0.5245901639344263,1.2366013311129849,0.30778910946673876,0.24432835683710552,0.0006176932700359128,0.2655367231638418,0.06758363346608154,0.00018848406699700782,0.1037463976945245,0.06577480495347321,0.000544610221007158,0.06837606837606838,0.1568302949092414,"atr_ceiling=0.024,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
51,SUI,rsi_reversion,short,market_aligned,3,4.0,0.0,0.0,183,0.16897506925207756,0.35991496081467966,0.0002839019444056401,0.00018848406699700782,0.06837606837606838,3,0.5245901639344263,1.2366013311129849,0.30778910946673876,0.24432835683710552,0.0006176932700359128,0.2655367231638418,0.06758363346608154,0.00018848406699700782,0.1037463976945245,0.06577480495347321,0.000544610221007158,0.06837606837606838,0.1568302949092414,"atr_ceiling=0.014,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
52,SUI,rsi_reversion,short,market_aligned,3,4.0,0.0,0.0,183,0.16897506925207756,0.35991496081467966,0.0002839019444056401,0.00018848406699700782,0.06837606837606838,3,0.5245901639344263,1.2366013311129849,0.30778910946673876,0.24432835683710552,0.0006176932700359128,0.2655367231638418,0.06758363346608154,0.00018848406699700782,0.1037463976945245,0.06577480495347321,0.000544610221007158,0.06837606837606838,0.1568302949092414,"atr_ceiling=0.024,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
53,COMP,rsi_reversion,long,market_extreme,24,4.0,0.0,0.0,53,0.05358948432760364,0.6554841131634732,0.0005098301027917085,0.00033232619968392996,0.054380664652567974,3,0.6226415094339622,1.44699011879617,0.4047364427805178,0.12146233742268553,0.00033232619968392996,0.08405797101449275,0.3364619780776541,0.0008765948831486181,0.054380664652567974,0.05118131055369335,0.001921635881707573,0.15384615384615385,0.13457423394545953,"atr_ceiling=0.014,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
54,COMP,rsi_reversion,long,market_extreme,24,4.0,0.0,0.0,53,0.05358948432760364,0.6554841131634732,0.0005098301027917085,0.00033232619968392996,0.054380664652567974,3,0.6226415094339622,1.44699011879617,0.4047364427805178,0.12146233742268553,0.00033232619968392996,0.08405797101449275,0.3364619780776541,0.0008765948831486181,0.054380664652567974,0.05118131055369335,0.001921635881707573,0.15384615384615385,0.13457423394545953,"atr_ceiling=0.014,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
55,MKR,stoch_turn,short,local_trend,24,4.0,0.0,0.0,116,0.14409937888198757,1.010086930904504,0.0008676780414971219,0.0,0.13649025069637882,2,0.5517241379310345,1.4949561146301509,0.23292596764467433,0.6488073799734726,0.0013938736781702321,0.13649025069637882,0.2233085085531219,0.0008883197870828141,0.1894273127753304,0.0,0.0,0.0,0.12672547049031363,"atr_ceiling=0.016,atr_floor=0.0006,cci_low=-70,range_mult=0.7,roc_limit=0.018,turn_level=24,volume_mult=0.7"
56,MKR,stoch_turn,short,local_trend,24,4.0,0.0,0.0,116,0.14409937888198757,1.010086930904504,0.0008676780414971219,0.0,0.13649025069637882,2,0.5517241379310345,1.4949561146301509,0.23292596764467433,0.6488073799734726,0.0013938736781702321,0.13649025069637882,0.2233085085531219,0.0008883197870828141,0.1894273127753304,0.0,0.0,0.0,0.12672547049031363,"atr_ceiling=0.026,atr_floor=0.0006,cci_low=-70,range_mult=0.7,roc_limit=0.018,turn_level=24,volume_mult=0.7"
57,MKR,range_breakout,short,market_contra,24,4.0,0.0,0.0,272,0.32889963724304716,1.6547049964192908,0.001181269745139213,0.0,0.26382978723404255,2,0.47058823529411764,1.3605795314825444,0.3439752197696322,0.6134958009142439,0.001322429247259116,0.3839779005524862,0.42308482522459223,0.0015025188327313366,0.26382978723404255,0.0,0.0,0.0,0.12306042401749996,"atr_ceiling=0.018,atr_floor=0.0006,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
58,MKR,range_breakout,short,market_contra,24,4.0,0.0,0.0,272,0.32889963724304716,1.6547049964192908,0.001181269745139213,0.0,0.26382978723404255,2,0.47058823529411764,1.3605795314825444,0.3439752197696322,0.6134958009142439,0.001322429247259116,0.3839779005524862,0.42308482522459223,0.0015025188327313366,0.26382978723404255,0.0,0.0,0.0,0.12306042401749996,"atr_ceiling=0.03,atr_floor=0.0006,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
59,MKR,stoch_turn,short,local_trend,24,4.0,0.0,0.0,114,0.14161490683229813,0.9966138792881443,0.0008593164362182826,0.0,0.1309192200557103,2,0.5526315789473685,1.4927211635967992,0.23292596764467433,0.6377558843419775,0.0013751143575544411,0.1309192200557103,0.2233085085531219,0.0008883197870828141,0.1894273127753304,0.0,0.0,0.0,0.12239709320725928,"atr_ceiling=0.016,atr_floor=0.0012,cci_low=-70,range_mult=0.7,roc_limit=0.018,turn_level=24,volume_mult=0.7"
60,MKR,stoch_turn,short,local_trend,24,4.0,0.0,0.0,114,0.14161490683229813,0.9966138792881443,0.0008593164362182826,0.0,0.1309192200557103,2,0.5526315789473685,1.4927211635967992,0.23292596764467433,0.6377558843419775,0.0013751143575544411,0.1309192200557103,0.2233085085531219,0.0008883197870828141,0.1894273127753304,0.0,0.0,0.0,0.12239709320725928,"atr_ceiling=0.026,atr_floor=0.0012,cci_low=-70,range_mult=0.7,roc_limit=0.018,turn_level=24,volume_mult=0.7"
61,MKR,range_breakout,short,market_contra,24,4.0,0.0,0.0,270,0.3264812575574365,1.6356363446696922,0.0011725425741873075,0.0,0.26382978723404255,2,0.4703703703703704,1.3596021932555005,0.35606107445355695,0.5837705887414284,0.0012709961273060788,0.3812154696132597,0.42308482522459223,0.0015025188327313366,0.26382978723404255,0.0,0.0,0.0,0.10547322210077638,"atr_ceiling=0.018,atr_floor=0.0012,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
62,MKR,range_breakout,short,market_contra,24,4.0,0.0,0.0,270,0.3264812575574365,1.6356363446696922,0.0011725425741873075,0.0,0.26382978723404255,2,0.4703703703703704,1.3596021932555005,0.35606107445355695,0.5837705887414284,0.0012709961273060788,0.3812154696132597,0.42308482522459223,0.0015025188327313366,0.26382978723404255,0.0,0.0,0.0,0.10547322210077638,"atr_ceiling=0.03,atr_floor=0.0012,range_mult=0.65,roc_fast=0.0006,rsi_max=76,rsi_min=45,slope=0.0002,squeeze_mult=0.8,volume_z=0.7"
63,SUI,rsi_reversion,short,local_chop,24,4.0,0.0,0.0,277,0.2564814814814815,3.892059509237966,0.001471093388911937,0.00022283948133439146,0.23743016759776536,3,0.6137184115523465,1.4229698446815082,0.685211629443653,1.3400792802801353,0.002344851787461355,0.27823691460055094,0.08303539186852427,0.00022283948133439146,0.23743016759776536,1.0322531783657314,0.005151958668490941,0.2463768115942029,0.10153461096713795,"atr_ceiling=0.014,atr_floor=0.0006,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
64,SUI,rsi_reversion,short,local_chop,24,4.0,0.0,0.0,277,0.2564814814814815,3.892059509237966,0.001471093388911937,0.00022283948133439146,0.23743016759776536,3,0.6137184115523465,1.4229698446815082,0.685211629443653,1.3400792802801353,0.002344851787461355,0.27823691460055094,0.08303539186852427,0.00022283948133439146,0.23743016759776536,1.0322531783657314,0.005151958668490941,0.2463768115942029,0.10153461096713795,"atr_ceiling=0.014,atr_floor=0.0012,band_pad=0.998,bb_width=0.0035,macro_limit=0.045,mfi_low=35,rsi_2_long=8,rsi_2_short=92,stoch_low=28,volume_mult=0.7"
65,LTC,stoch_turn,short,market_contra,24,4.0,0.0,0.0,270,0.25023169601482853,0.46097916802910466,0.00035141193827614714,0.00034583156583667396,0.13432835820895522,3,0.5259259259259259,1.175971283432265,0.5074906184664806,0.19768890705898623,0.0005068525329283702,0.29213483146067415,0.12942840280494927,0.00034583156583667396,0.3068181818181818,0.11610653954452865,0.0008200847794033184,0.13432835820895522,0.03976908485272357,"atr_ceiling=0.016,atr_floor=0.0012,cci_low=-70,range_mult=0.7,roc_limit=0.018,turn_level=24,volume_mult=0.7"
